,Unnamed: 0,Datetime,Text,label
464,464,2023-02-06 23:30:05+00:00,lama gila tak exam f jadi nervous pulak,0
465,465,2023-02-06 23:30:04+00:00,Akan datang kpd manusia suatu zaman seseorang tidak lagi peduli dgn apa yg ia dapatkan harta halal ataukah haram HR Bukhari Bangkit Dengan Syariah omPe,0
466,466,2023-02-06 23:29:54+00:00,tp endingnya aku mimpi nolongin mas crush jaman kuliah dulu kaya dia lg jadi semacam vincenzo yg lg gelut sm penjahat badan dia nancep di kayu gt lah sampe berdarah dan aku telfon yg dateng polisi sm pemadam di the first responders gila keren parah,0
467,467,2023-02-06 23:29:49+00:00,Ava gue kenapa cakep banget yaa Wkwkwkwkwk pede gila sih gua,0
468,468,2023-02-06 23:29:47+00:00,Tolol kan dia bapaknya,1
469,469,2023-02-06 23:29:45+00:00,aku terverifikasi gila,0
470,470,2023-02-06 23:29:44+00:00,hadeh shion ni agak tolol yh egk tau nama sai btw shisui pasti ganteng bgt deh,0
471,471,2023-02-06 23:29:38+00:00,Buzer bangsat gk usah dipedulikan om mereka butuh makan demi menyambung hidup dan mungkin untuk makan anak istri mereka,0
472,472,2023-02-06 23:29:37+00:00,Pantek kau ga yaa,1
473,473,2023-02-06 23:29:37+00:00,mungkin karena emang dia yang pilah atau takut ketularan goblok wakakaka lucuu,0
474,474,2023-02-06 23:29:33+00:00,kayanya emg gue tolol,0
475,475,2023-02-06 23:29:33+00:00,Goblok mana Anies dengan,1
476,476,2023-02-06 23:29:30+00:00,asli ahaha mana temen gue selalu bilang gapapa kamu cantik itu karena cewe putih EH KONTOL CANTIK TU YG MUKANYA MULUS KEK LO ANJING JAN SUKA MERENDAH UNTUK DI IJEK PALA LO YA GUE DOAIN YG JELEK MAMPUS LO,1
477,477,2023-02-06 23:29:29+00:00,ikut kaga yak masalahnya besoknya gua masih kerja pantek txTn,0
478,478,2023-02-06 23:29:28+00:00,bisa gila ini mah aku salting pagi,0
479,479,2023-02-06 23:29:27+00:00,dokter tai bisa nya cuma ngebacot g jelas,1
480,480,2023-02-06 23:29:26+00:00,gila rame bgt sda untung ae ak g pulang sksksj,0
481,481,2023-02-06 23:29:21+00:00,tai lah kesel banget,0
482,482,2023-02-06 23:29:20+00:00,ketiduran dan jadi lupa charger tu the best feeling for say kontol,1
483,483,2023-02-06 23:29:16+00:00,Hitung berapa banyak kata tolol di chat itu,0
484,484,2023-02-06 23:29:15+00:00,Gw jadi mbaknya sih ga tidur hari malem sambil cengengesan kek orang gila,0
485,485,2023-02-06 23:29:09+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Ipoh Kuala Kangsar Batu Gajah Kampar Sungai Siput kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
486,486,2023-02-06 23:29:06+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Kota Bharu Bachok Tumpat Machang Pasir Mas Pasir Puteh Kuala Krai Tanah Merah kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
487,487,2023-02-06 23:29:05+00:00,Dasar tolol otak udang,1
488,488,2023-02-06 23:28:58+00:00,elo yg oot goblok marah mulu lo goblok j nXvfI,1
489,489,2023-02-06 23:28:58+00:00,tolol bgt gue pasang alarm bejibun buat ngerjain tugas kolaborasi malah ke bablasan,0
490,490,2023-02-06 23:28:57+00:00,semua orang kaya kontol,1
491,491,2023-02-06 23:28:51+00:00,Kalo makan temen haram soalnya temennya ba,0
492,492,2023-02-06 23:28:49+00:00,Maksud ngana apaan Ya kangen sama anaklah gila lu mesti jauh dari internet dulu,0
493,493,2023-02-06 23:28:45+00:00,Dukungan dari ORANG GILA TUYUL DEMIT GENDOROWO KUNTILANAK DLL,1
494,494,2023-02-06 23:28:44+00:00,inisiatif tai kambing udaa tau cowo lo ga pekaan ya elonya ngomongg dong bangkee gausa nunggu peka pekaan ribet banget,0
495,495,2023-02-06 23:28:38+00:00,wkokwo di jadiin kambing hitam emg board kontol,1
496,496,2023-02-06 23:28:36+00:00,Sesungguhnya yang halal itu jelas dan yang haram itu jelas HR Bukhari dan Muslim NN,0
497,497,2023-02-06 23:28:36+00:00,org gila,0
498,498,2023-02-06 23:28:36+00:00,Cewek juga yg ngelahirin elu TOLOL BANGSAT Kalo bukan cewek lu lahir dari apa KECEBONG,1
499,499,2023-02-06 23:28:34+00:00,sebenarnya kuasa lagi penting dr duit apa gila klu mcm ni bodoh siak dr kuasa itu sendiri boleh hasilkan duit tepi bodoh bebal,0
500,500,2023-02-06 23:28:32+00:00,Kadrun kalau gak gila ya bego dan tukang hoax,1
501,501,2023-02-06 23:28:31+00:00,Kowan kawin jg gak haram tp harum,0
502,502,2023-02-06 23:28:27+00:00,wita tai,0
503,503,2023-02-06 23:28:24+00:00,bisa gitu ya baru pacaran ya emang ngapa si salah cewenya gitu dia diciptakan sebagai makhluk yang ngalamin haid Yaela ginian doang dianggep tabu tolol bet anying sebel gue,0
504,504,2023-02-06 23:28:16+00:00,Tergamak melakukan perbuatan terkutuk dalam masjid Perbuatan ini salah dari segi undang atau haram dalam Islam dan semua pihak perlu menjauhinya ikbaa,0
505,505,2023-02-06 23:28:16+00:00,memeek mentang gue goblok lo jadi gapercaya padahal itu contekan gue liat di google pepek udah bener semua itu ngentot,1
506,506,2023-02-06 23:28:08+00:00,kontol banget tau ga sih,1
507,507,2023-02-06 23:28:05+00:00,Capek mikir sampe digeruduk mbak Donna nya kalo jelek dikit alurnya skrg diancurin sama org goblok bin tolol,1
508,508,2023-02-06 23:27:59+00:00,Zaman Partai Keluarga saya pendukung berat Partai Islam PP Makanya jadi sedih marah Ketika PP jadi Partai Tergantung Orang yg Bayar Partai Islam tapi goblok dukung si Ahok,0
509,509,2023-02-06 23:27:51+00:00,Cape sih tapi butuh gila jadi kuli bgt berangkat jam balik jam,0
510,510,2023-02-06 23:27:50+00:00,Bos garuda goblok,1
511,511,2023-02-06 23:27:50+00:00,Banyak makan makanan haram bahasa yang keluar dari mulut pun tidak halal terpelajar dan moden tetapi daif akhlak dan budi bahasa,0
512,512,2023-02-06 23:27:42+00:00,GUA TADI LIAT ADA AKUN GANTENG BGT TYPINGNYA KERENN TERUSS TERNYATA YANG PUNYA CEWEK ANJING CANTIK BANGETT GILA,0
513,513,2023-02-06 23:27:41+00:00,Waa gila dapetin yg bener kaku dingin cuek Tp seru,0
514,514,2023-02-06 23:27:39+00:00,kayanya gua harus nenangin diri gua deh hahahaha bener gua jg bingung sama diri gua sndiri kontol,0
515,515,2023-02-06 23:27:38+00:00,Bilang uang haram tapi order yg haram juga,1
516,516,2023-02-06 23:27:36+00:00,Gila ni orng,0
517,517,2023-02-06 23:27:34+00:00,masih pagi bajingan,1
518,518,2023-02-06 23:27:33+00:00,WDYT lu terverifikasi tolol,1
519,519,2023-02-06 23:27:31+00:00,Bangsat jadi Hylos,1
520,520,2023-02-06 23:27:26+00:00,ANJIRR WJEJEKDKSK GILA,0
521,521,2023-02-06 23:27:24+00:00,Akan datang kpd manusia suatu zaman seseorang tidak lagi peduli dgn apa yg ia dapatkan harta halal ataukah haram HR Bukhari,0
522,522,2023-02-06 23:27:16+00:00,Taun turun ke jalan dengan alasan reformasi setelah rezim silih berganti reformasi itu bukan berjalanlah tambah mundur ke belakang otak pejabat negeri ini sudah gila demi kepuasan Ingat jangan sampe terjadi kembali,0
523,523,2023-02-06 23:27:13+00:00,qVTr Justru di rejim ini koruptor makin gila an kok buta tuli Pic k matanya,0
524,524,2023-02-06 23:27:07+00:00,adminnya juga tolol,1
525,525,2023-02-06 23:27:05+00:00,Udh susah pertahanin eh ada aja yg ngerusak Kan tai,0
526,526,2023-02-06 23:27:02+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Kuala Lumpur Putrajaya kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
527,527,2023-02-06 23:27:02+00:00,bapaknya mas pacar tolol juga berarti,1
528,528,2023-02-06 23:27:01+00:00,kenapa kontol ngacengan,1
529,529,2023-02-06 23:26:59+00:00,Dia itu kadang cantik kadang ganteng kadang bikin gila,0
530,530,2023-02-06 23:26:57+00:00,jeu L dubandingkan bajingan lebih terhormat bajingan,1
531,531,2023-02-06 23:26:56+00:00,tolol lo kontol bikin gue emosi pagi,1
532,532,2023-02-06 23:26:51+00:00,Gila gilaa Badan bagus fisik prima Apalagi yang ceue Edaan XavL,0
533,533,2023-02-06 23:26:51+00:00,gsp Tolol nunggu viral dlu,0
534,534,2023-02-06 23:26:42+00:00,hobi banget anjing bikin mood org berubah bangsat,1
535,535,2023-02-06 23:26:40+00:00,Kaku amat hidup lu min Apa haram,1
536,536,2023-02-06 23:26:38+00:00,Ditanyain malah jawabannya menarik Bocah tolol,1
537,537,2023-02-06 23:26:30+00:00,ngantukbvgtt tai gw pengen tidud lg,0
538,538,2023-02-06 23:26:28+00:00,KAKI GUE SAKIT BANGSATT,0
539,539,2023-02-06 23:26:28+00:00,Aku takut goblok Same bro same,1
540,540,2023-02-06 23:26:23+00:00,Tweet cewek gila pukul pagi,1
541,541,2023-02-06 23:26:23+00:00,Tai bet tahun ini,0
542,542,2023-02-06 23:26:20+00:00,tidak seperti BUNGA yang kerumuni banyak LEBAH hanya seperti TAI yang dikerumuni banyak LALAT tapi ini bukan tentang Bunga atau Tai,0
543,543,2023-02-06 23:26:17+00:00,Sepah sepuh sepah sepuh apa sih bangsat bilang aja lu iri Skin yg kek gini tuh cma nambah look aja makanya ga masalah kalo bisa dibeli pake gc Lha wp Namanya juga LIMITED ya jelas terbatas dong adanya di event itu doang,0
544,544,2023-02-06 23:26:17+00:00,waras Kata nya mau independen aja yg suport berjuta juta terdiri dari orang gila cebong dongok cebong kullup tuyul demit kuntil anak dll,0
545,545,2023-02-06 23:26:16+00:00,Manusia satu ini bukan cmn konslet otaknya tp juga karatan isi kepalanya penuh dg konspirasi sdh tdk bisa membedakan batasan realita dan kenyataan dg bhs Inggris yg ktnya bhs orang kafir yg terbata brsh utk tampil intelek tapi malah terlihat goblok dan dungu,0
546,546,2023-02-06 23:26:10+00:00,bangsat mmr skrg bisa masuk indo under,1
547,547,2023-02-06 23:26:09+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Shah Alam Rawang Gombak Sepang Hulu Langat Hulu Selangor kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
548,548,2023-02-06 23:26:08+00:00,Benci bgt gw bangsat,1
549,549,2023-02-06 23:26:06+00:00,Kaya orang gila Sekalian main lah kitaa,0
550,550,2023-02-06 23:26:05+00:00,Eh poltak Bangsat potong dulu itu kupingmu baru sebar Hoaks,1
551,551,2023-02-06 23:25:59+00:00,chotimah Eh tolol yg diungkap Sandi itu Utang pribadi terjadinya memang disaat pilkada DKI,0
552,552,2023-02-06 23:25:55+00:00,mans Goblok akut dipelihara,1
553,553,2023-02-06 23:25:54+00:00,Dihh tolol anjing Astagfirullah masih pagi padahal,1
554,554,2023-02-06 23:25:48+00:00,Gini loh emang goblok si guenya terlalu nurut ama orang yg notabennya karyawan gue ampe gue mau diatur ini itu ampe pacaran pun dia yg ngatur ampe ada waktunya sekarang semua kebongkar keluarga gue tau kelakuan dia tapi dia koar terus bilang a b c tentang keluarga gue,0
555,555,2023-02-06 23:25:41+00:00,liat foto ini hati gue masi sama hancurnya sampe laut kering juga gue kalo jadi xiaofeng gak bakalan maafin chengyin yg ada gue bunuh balik dia gu xiaowu siapa gakenal itu cuma ilusi dah gitu tu laki enak bener pake amnesia walah bajingan B,0
556,556,2023-02-06 23:25:40+00:00,kon Akibat si Heru gubernur hadiah ciki tolol gak becus urus Jakarta jdi bgini nyekel rakyat di DKI j W Q,0
557,557,2023-02-06 23:25:40+00:00,kontol banget php babi,1
558,558,2023-02-06 23:25:40+00:00,Bangsat bangsa sudah menyentuh aparat negara Siapa yg bisa di percaya,1
559,559,2023-02-06 23:25:36+00:00,pagi ini adeku tai,0
560,560,2023-02-06 23:25:30+00:00,Bener anjritt nonton odl juga gagal fokus muluu Selama nonton yang dipikiranku cuma gila ini jaemin banget mana sama petakilan lagi,0
561,561,2023-02-06 23:25:22+00:00,Menghitung orang gila di suatu negeri lebih sulit daripada menghitung orang yang berakal,0
562,562,2023-02-06 23:25:20+00:00,Gila bgt,0
563,563,2023-02-06 23:25:17+00:00,chotimah rosiade Pasti ilmu politik kau setara dengan tukang parkir di indomaret dan alfamaret yg berulang kali di usir namun balik lagi ilmu cetek tapi tolol dah itu sok komen du sosmed mempertontonkan kebodahanmu,1
564,564,2023-02-06 23:25:16+00:00,didu Orang yg sdh dipecat pengin trs berkuasa krn dia tahu cari uang haram guampang duu,1
565,565,2023-02-06 23:25:06+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Melaka kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
566,566,2023-02-06 23:25:02+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Temerloh Jerantut Maran Bera Chenor Jengka kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
567,567,2023-02-06 23:24:50+00:00,rizle Boko haram pro max,1
568,568,2023-02-06 23:24:50+00:00,Beruntung bukankah Erickson sangat beruntung Jemari bebas mengeluarkan butir dengan setengah hati Terbukti dari hanya dikeluarkannya beberapa namun segera bibir berkata Mari bercinta semalaman suntuk Tae invitasi tanpa penolakan menggores cerita gila berdua Fin,0
569,569,2023-02-06 23:24:41+00:00,Gak fitnah gak makan ya cuk Bajingan lu Sudah jelas nampak dlm video yg beredar masih saja menyalahkan pak Anies Jgn nanti kamu sekeluarga kelaparan dan modar pak Anies yg disalahkan,0
570,570,2023-02-06 23:24:38+00:00,Emng harus pede syarat jd penjilat ada Aslinya gw tmbhin dah bwt the power of Ngibulin mah gk bau an sama tai tetap bego pede meskipun d hina,0
571,571,2023-02-06 23:24:30+00:00,sakit hati bgt tai latahzen pZND,0
572,572,2023-02-06 23:24:28+00:00,Si kontol emang para beban pajak ini Meresahkan annjg udahh sama kayak kawanan begal pencuri dkk,1
573,573,2023-02-06 23:24:27+00:00,Ronaldo Tolol kok dipupuk klo kata koci,1
574,574,2023-02-06 23:24:26+00:00,dan ya harapannya dengan lu melaksanaka salat lu bisa ngubah secara perlahan kelakuan yang kaya bangsat babi tai anjing itu tadi,0
575,575,2023-02-06 23:24:19+00:00,HAHEH BANGSAT WKWKWKWKKWKWK salfok gue thoma sangking rajinnya bihun pastel dia kepangin,0
576,576,2023-02-06 23:24:15+00:00,Tapi kataku dia cocokan orang gila sih,0
577,577,2023-02-06 23:24:12+00:00,AnakLolina Apa iya dlm bln penduduk bertambah kurleb Apa iya bocil br brojol dh punya hak pilih Kadrun klo goblok ogh kebangetan Qahb FWSp,0
578,578,2023-02-06 23:24:09+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Kuala Terengganu Marang kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
579,579,2023-02-06 23:24:05+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Seremban Port Dickson Jelebu Kuala Pilah Rembau kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
580,580,2023-02-06 23:24:04+00:00,apon kalau dari samping selalu membuatku gila,0
581,581,2023-02-06 23:23:49+00:00,Liga Match pembunuhan liga tolol,1
582,582,2023-02-06 23:23:45+00:00,Aku menonton Spiderman ternyata alias Sipiter agak tolol banget seperti gelora umur tujuhubelasa,0
583,583,2023-02-06 23:23:26+00:00,Bank nya haram kl dikasih duitnya halal ciri k dron,1
584,584,2023-02-06 23:23:22+00:00,gila hari ini ada acara outdoor malah ujan,0
585,585,2023-02-06 23:23:18+00:00,Gw masih mikir bisa gak sih jd player genshin tanpa kecanduan gacha ngesimp character sampe gila atau ngeship gay Gw masih mencoba walau sulit Kek pasti selalu hampir kepeleset Ya ini konsekuensinya klo maen tiap hari,0
586,586,2023-02-06 23:23:18+00:00,muj OO ada masa tertentu ke yang kita boleh guna hukum halal harus ni Ke kita syafie still haram,0
587,587,2023-02-06 23:23:17+00:00,makin hari gua makin goblok aja,0
588,588,2023-02-06 23:23:15+00:00,Ini mmg goblok tulen,1
589,589,2023-02-06 23:23:15+00:00,njirr bau tai kucing,0
590,590,2023-02-06 23:23:14+00:00,Ketikannya di jaga ya kontol,1
591,591,2023-02-06 23:23:13+00:00,gue udah panik banget tadi listrik wifi gabisa gila aja,0
592,592,2023-02-06 23:23:11+00:00,lu pada beli pembalut doang bangsat bukan transaksi narkoboy,1
593,593,2023-02-06 23:23:11+00:00,Sok jagoan anjing silat kontol,1
594,594,2023-02-06 23:23:02+00:00,WOI GOBLOK BGT WRWRWRWRR GUA NYARI BUKTUL INFOR TAUNYA DI DEPAN MATA TU BUKTUL GUA SELIPIN DI BUKPAK,1
595,595,2023-02-06 23:23:01+00:00,Dih tolol banget pagi,1
596,596,2023-02-06 23:22:58+00:00,Wkwkkw bangsat,1
597,597,2023-02-06 23:22:57+00:00,didu Si Ali tolol ya du sama kayak Lo,1
598,598,2023-02-06 23:22:56+00:00,Oh yaampun gak usah sok baik bisa kan,0
599,599,2023-02-06 23:22:54+00:00,idup lg cape nya ada aje org yg kek tai,0
600,600,2023-02-06 23:22:53+00:00,Muka loe kaya kontol cebong,1
601,601,2023-02-06 23:22:46+00:00,Beuh gila keren banget,0
602,602,2023-02-06 23:22:41+00:00,man i m a whole diff person in padus gila w benar tidak memperhatikan kondisi muka gue lagi,0
603,603,2023-02-06 23:22:38+00:00,benci bgt sama orang yg gamau antri bangsat emang,1
604,604,2023-02-06 23:22:36+00:00,Kenapa org pada nyalahin sender sih lu mau dia lebih baik apalagi sama pelakor Gila aja gatau sakitnya kek mana sih Udah untung bahasanya si sender biasa aja gak pake bahasa binatang Orang aneh bgt,0
605,605,2023-02-06 23:22:35+00:00,mo ti on Dari pada tim sampah yang menghalalkan segala cara buat menang juara kok haram gak malu dek sama loserpool,0
606,606,2023-02-06 23:22:33+00:00,bentar lg w gila,0
607,607,2023-02-06 23:22:33+00:00,capslock kek tai,0
608,608,2023-02-06 23:22:32+00:00,Gini sholat itu menjauhkan dari perkara keji mungkar klo mereka yg sholat tpi msh suka maksiat berarti sholatnya blm bener lah lu yg lebih tolol seharusnya lu yg bisa ngerubah diri lu sendiri knapa hrs liat orang lain kesel bet dah sama org modelannya kyk lu Islam KTP doang,0
609,609,2023-02-06 23:22:30+00:00,gsp Polisi skrg makin hebat orang mati oun bisa jd tersangka jgn kaget klo nanti org gila jg bs jd tersangka termasuk anjing yg menggigit ayam jg jd tersangka,0
610,610,2023-02-06 23:22:26+00:00,GOBLOK Ne XTmY,1
611,611,2023-02-06 23:22:25+00:00,kalo opini lo tentang shalat kaya gitu mending di keep sendiri dan rasain aja sendiri nder percuma ngeluarin pendapat lo yg gaguna dan goblok itu,0
612,612,2023-02-06 23:22:24+00:00,baru juga mengawali hari dh gila,0
613,613,2023-02-06 23:22:21+00:00,Manusia gila,0
614,614,2023-02-06 23:22:12+00:00,Gila baru sampai bas lol orang nak pergi kerja Sebab tu orang tak nak baik bas Sanggup la orang redah jem daripada tunggu bas,0
615,615,2023-02-06 23:22:12+00:00,Itu akun pemancing Seperti kasus klepon haram,1
616,616,2023-02-06 23:22:09+00:00,gila hari ini banyak ulangan ma presentasi anjir,0
617,617,2023-02-06 23:22:05+00:00,ujian lagi ujian mulu bangsat,1
618,618,2023-02-06 23:22:05+00:00,satu ja matlamat tidak menghalalkan cara Beza agama tetap haram cinta itu nafsu settle,0
619,619,2023-02-06 23:22:02+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Kuantan Pekan Rompin Muadzam Shah kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
620,620,2023-02-06 23:22:00+00:00,pagi yg cerah ini mngpa hrus mlihat tweet goblok ini,0
621,621,2023-02-06 23:21:59+00:00,elon musk lu kaya tai bgt fuckk,1
622,622,2023-02-06 23:21:54+00:00,Yang kaga haram buat kadrun tu ngibul nutupin bobroknya junjungan fitnah pemerintah yang sah kafir in orang persekusi minoritas dan sebegonya eh sebagainya,0
623,623,2023-02-06 23:21:52+00:00,Percuma Sholat tapi masih kelakuannya kyk bajingan Percuma berjilbab klw kelakuan buruk Hey gak ada yg percuma spt percuma makan klw akhirnya dibuang jadi kotoran Gak ada yg percuma di dunia ini lakukanlah yg terbaik sambil memperbaiki yg kurang baik,0
624,624,2023-02-06 23:21:49+00:00,Dapet duit haram di nasehatin diajarin bahkan bisa di jauhin eh ini gua cari duit halal aja dibilang gapunya masa depan gabakal sukses bukan dunia sebenarnya yg keras tapi otak mreka aja yg minim knowledge bangga sama ketinggian,0
625,625,2023-02-06 23:21:43+00:00,Hal ter tolol pagi ini mengira batre hp udh penuh tapi pas d liat salah charger hp Anjing,0
626,626,2023-02-06 23:21:43+00:00,Radjiman Orang gila,1
627,627,2023-02-06 23:21:40+00:00,bajingan emg,1
628,628,2023-02-06 23:21:33+00:00,cancer kamu kalo bucin jangan sampe tolol alias bulol abis,1
629,629,2023-02-06 23:21:29+00:00,GEDE WIDIADE NGAPAIN KONTOL,1
630,630,2023-02-06 23:21:27+00:00,Haram palelo peyang Otak hati Dajjal pake dalil AL QURAN dgn tafsir teroris ya orang macam itu,0
631,631,2023-02-06 23:21:25+00:00,dih bangsat,1
632,632,2023-02-06 23:21:20+00:00,Aku stop di Piano sama Biola mas Sisanya aku tolol bermusik,0
633,633,2023-02-06 23:21:19+00:00,Oh masih sebulan lagi lah chill Si tolol ini lupa kalo februari cuman hari,0
634,634,2023-02-06 23:21:15+00:00,bm takde gila nya aih alamat mengundi boleh ubah mb Selangor pun bukan orang Selangor Orang Johor,0
635,635,2023-02-06 23:21:12+00:00,knpaa bisa kontol sihh,1
636,636,2023-02-06 23:21:07+00:00,kelompok pkwu gw isinya orang gila semua jir just kill yourself,1
637,637,2023-02-06 23:21:04+00:00,WKWK tolol,0
638,638,2023-02-06 23:21:04+00:00,gimana cara ngasih tau temen tanpa menyakiti hatinya kalo mulut sama ketiaknya bau tai,0
639,639,2023-02-06 23:21:04+00:00,Punya google kan Bisa googling kan Aaa kontol,1
640,640,2023-02-06 23:20:59+00:00,Akan datang kpd manusia suatu zaman seseorang tidak lagi peduli dgn apa yg ia dapatkan harta halal ataukah haram HR Bukhari Bangkit Dengan Syariah FRme,0
641,641,2023-02-06 23:20:58+00:00,Udah gila kak ga sanggup lagi rasanya,0
642,642,2023-02-06 23:20:56+00:00,bangsat pilihan apa ni cok aku pilih cowo fiksi aja lah,0
643,643,2023-02-06 23:20:55+00:00,dingin banget gila,0
644,644,2023-02-06 23:20:54+00:00,Jangan ngibul om Lu t inggal di man Gw nih asli di kampung Gak pernah org desa itu peduli sama hal kayal gini Dari jaman dulu org kampung ya hidupnya gitu aja Ngalami harga mahal dan murah Iru biasa Bukan kayak kadeun asu sok merakyat Tolol,0
645,645,2023-02-06 23:20:52+00:00,Tolol bgt anjirr,1
646,646,2023-02-06 23:20:49+00:00,masukinnya lupa soalnya tiap daftar beda gatau knp beda emg gue aja tolol,0
647,647,2023-02-06 23:20:48+00:00,Kenapa cebong mukanya pada kaya kontol,1
648,648,2023-02-06 23:20:48+00:00,Kadyrov di bulan haram ini tetep perang ga ya,0
649,649,2023-02-06 23:20:38+00:00,BANGSAT GAKUATT,1
650,650,2023-02-06 23:20:34+00:00,Lu kalau bodoh aja Kalau tolol aja Jangan semua diembat dong,0
651,651,2023-02-06 23:20:33+00:00,sehun tuh ganteng bgt ganteng yang unreal gitu loohh kek chanyeol aja udh ganteng bgt tapi sehun nih gila gantengnya ga ngotak kek bukan manusia WrzenN,0
652,652,2023-02-06 23:20:32+00:00,lah sholat mah kewajiban kalo nunggu semua orang bajingan berubah jadi lebih baik ya mereka ga akan pernah sholat,0
653,653,2023-02-06 23:20:24+00:00,Kaisar Caligula dr Romawi terkenal gila Dia pernah menikmati mengunyah testis korbannya pernah mengangkat kudanya mnjd senator,0
654,654,2023-02-06 23:20:23+00:00,sariawan mlu pantek,0
655,655,2023-02-06 23:20:23+00:00,gue gatau harus gila kayak gimana lagi tapi KITA JADI JARANG NGEBADUT ANJIRR,0
656,656,2023-02-06 23:20:14+00:00,Itu mah modus tolol,0
657,657,2023-02-06 23:20:07+00:00,Anjing lo sender tolol Namanya ayah jg pasti punya rasa kangen sama anaknya goblok,1
658,658,2023-02-06 23:20:04+00:00,i ingat lagi dulu pernah stress gila time study then i walked from kuim to pengkalan balak alone berharap masa i lalu tu dapat tengok buaya kat laut bc am curious sksksksk,0
659,659,2023-02-06 23:20:03+00:00,manusia silver game jelek kalah terus tai RKcvwUv,1
660,660,2023-02-06 23:20:02+00:00,gila anjir ontong ngkok bacanya pagi,1
661,661,2023-02-06 23:19:59+00:00,Goblok jgn dipiara,1
662,662,2023-02-06 23:19:59+00:00,Kasnsbnzamzbsj Maaf aku gila sebentar,0
663,663,2023-02-06 23:19:58+00:00,Seru kan ada rambutnya itu kontol,1
664,664,2023-02-06 23:19:55+00:00,sok kritis makan tai,0
665,665,2023-02-06 23:19:50+00:00,Jujur sebenernya mau bela Ancelotti tapi doi bangsat juga sih Skuad tipis mau beli pemain ga boleh sama klub Tapi tetep ga ngasih pemain muda jam terbang lebih Kelemahan doi dari dulu emang begini sih gamau make pemain akademi Anjenk emang pada tolol semua,0
666,666,2023-02-06 23:19:47+00:00,Aja turkan je gila kar,1
667,667,2023-02-06 23:19:35+00:00,Akuu kalo jadi raka juga bakal baper lah Gila kelakuannya begini,0
668,668,2023-02-06 23:19:31+00:00,Mood pengen nyepong kontol gede berjembut dha,1
669,669,2023-02-06 23:19:26+00:00,Ini playlist siapa sih tai aneh bgt,0
670,670,2023-02-06 23:19:25+00:00,nodules emang paling tai so far,0
671,671,2023-02-06 23:19:25+00:00,frustasinya levi kerasa smpe sini aku beneran jg mau gila bacanya sedih bgt hati aku ikutan sakit levi pls jangan nyerah duluu yaa pls tetap kirim pesan utk luke spya dia sadar banyk org yg sayang dn butuh dia terutama kamu,0
672,672,2023-02-06 23:19:24+00:00,Gila twt lock acc lg takoot,0
673,673,2023-02-06 23:19:21+00:00,Wkwkwkw pola pikir macam apa itu sumpah pola pikir kamu tolol,1
674,674,2023-02-06 23:19:21+00:00,Aku suka memandangi langit dengan lama namun takut dikira gila,0
675,675,2023-02-06 23:19:11+00:00,Apa susahnya si HUT tinggal nunjukin aslinya selesai kan biar gak di tuduh palsu gitu dan biar Abang gak goblok juga,0
676,676,2023-02-06 23:19:06+00:00,HH TAU TUH BABI BGT JDI ORG CK PANTEK SEBEL,1
677,677,2023-02-06 23:19:01+00:00,Pagi pantek,0
678,678,2023-02-06 23:19:01+00:00,Gila emang gada rubah nya emang dasar rubah kelakuannya g bener,1
679,679,2023-02-06 23:19:01+00:00,sekarang ni laluan sri petaling ni mmg dh tak tunjuk ke kt screen interval time lg berapa minit tren nk sampai lembab gila tren sampai dh la peak hour lepas tu bila tren sampai dh pack gila kt dalam tak efisyen langsung,0
680,680,2023-02-06 23:18:58+00:00,terima kasih bajingan g pernah ngaku XVbT oLh,0
681,681,2023-02-06 23:18:54+00:00,eulis Makanya udah ga heran kl dia begitu makanan haram aja dia brani,0
